"Event Time","Exit Event ID","POS Transaction ID","EPC","Site Code","Read Point","Last Read Time","Product Code","Color","Size","Manuf","Article","Ref Number","Style","att1","att2"
"2022-04-19T11:16:39Z","Event ID 8","POS Transaction ID 1","EPC 1","Site 11","READ POINT 5","2023-04-30T01:08:57Z","Product 2","Pink","XXXL","Adidas","Article3","Ref4","Style2","check2","atts"
"2021-04-07T17:53:03Z","Event ID 4","POS Transaction ID 1","EPC 4","Site 12","READ POINT 2","2022-07-13T17:30:29Z","Product 5","Blue","XXS","Madame","Article2","Ref2","Style3","check1","atts"
"2020-10-26T19:21:26Z","Event ID 8","POS Transaction ID 6","EPC 4","Site 12","READ POINT 1","2022-10-23T19:04:02Z","Product 2","White","L","Madame","Article2","Ref4","Style6","check3","att3"
"2021-10-30T13:54:34Z","Event ID 4","POS Transaction ID 5","EPC 1","Site 14","READ POINT 4","2022-12-11T05:44:15Z","Product 3","White","L","Bata","Artical4","Ref6","Style8","check2","atts"
"2021-06-25T08:35:56Z","Event ID 4","POS Transaction ID 3","EPC 2","Site 13","READ POINT 5","2022-11-14T18:16:32Z","Product 2","Red","XXL","Madame","Article1","Ref4","Style5","check1","atts"
"2022-09-20T04:28:15Z","Event ID 1","POS Transaction ID 2","EPC 3","Site 12","READ POINT 4","2022-06-04T01:08:41Z","Product 5","Blue","XXXL","Lee Cooper","Article5","Ref7","Style1","check2","att3"
"2023-04-14T19:14:01Z","Event ID 2","POS Transaction ID 3","EPC 1","Site 10","READ POINT 3","2022-11-27T08:16:26Z","Product 2","Pink","XXS","Puma","Article2","Ref4","Style5","check1","att4"
"2021-11-06T10:30:27Z","Event ID 1","POS Transaction ID 1","EPC 3","Site 10","READ POINT 1","2022-12-02T00:13:35Z","Product 4","Pink","L","Puma","Article8","Ref4","Style1","check1","att4"
"2021-09-12T07:42:32Z","Event ID 6","POS Transaction ID 2","EPC 5","Site 14","READ POINT 5","2023-01-13T23:30:09Z","Product 2","Red","L","Nike","Article6","Ref2","Style4","check3","atts"
"2023-03-03T06:55:28Z","Event ID 8","POS Transaction ID 6","EPC 5","Site 12","READ POINT 4","2022-07-29T02:11:57Z","Product 1","Pink","S","Zara","Article2","Ref2","Style1","check2","atts"
"2023-05-28T08:16:58Z","Event ID 8","POS Transaction ID 4","EPC 2","Site 12","READ POINT 4","2022-11-11T17:17:40Z","Product 4","Black","XXL","Puma","Article8","Ref8","Style2","check2","att3"
"2021-02-11T05:15:32Z","Event ID 3","POS Transaction ID 3","EPC 2","Site 10","READ POINT 2","2023-03-22T09:30:14Z","Product 2","Red","XS","Adidas","Article3","Ref1","Style6","check2","att2"
"2021-01-11T23:02:07Z","Event ID 5","POS Transaction ID 4","EPC 4","Site 10","READ POINT 2","2023-01-14T20:41:05Z","Product 4","Orange","XXL","Puma","Article3","Ref6","Style8","check3","att2"
"2022-07-16T04:59:15Z","Event ID 9","POS Transaction ID 2","EPC 5","Site 13","READ POINT 1","2022-08-26T07:59:59Z","Product 2","Green","XXXL","Lee Cooper","Article8","Ref2","Style3","check2","atts"
"2022-02-12T10:03:20Z","Event ID 5","POS Transaction ID 4","EPC 1","Site 13","READ POINT 5","2022-11-04T14:00:25Z","Product 1","Yellow","XXS","Madame","Article6","Ref7","Style1","check1","att3"
"2022-07-06T00:52:05Z","Event ID 6","POS Transaction ID 1","EPC 5","Site 11","READ POINT 2","2023-05-03T15:49:41Z","Product 4","Black","XS","Zara","Article8","Ref3","Style5","check2","atts"
"2021-10-25T00:51:12Z","Event ID 6","POS Transaction ID 5","EPC 4","Site 13","READ POINT 2","2023-03-14T04:25:11Z","Product 4","Orange","S","Puma","Article1","Ref5","Style2","check1","atts"
"2023-02-07T08:42:25Z","Event ID 9","POS Transaction ID 4","EPC 2","Site 11","READ POINT 3","2023-03-12T05:37:46Z","Product 1","Orange","S","Bata","Article7","Ref2","Style1","check1","att3"
"2021-11-14T06:47:16Z","Event ID 4","POS Transaction ID 5","EPC 2","Site 14","READ POINT 2","2023-06-07T05:14:49Z","Product 5","Pink","XS","Madame","Article1","Ref6","Style5","check3","atts"
"2021-06-05T04:12:55Z","Event ID 3","POS Transaction ID 3","EPC 2","Site 10","READ POINT 4","2022-07-19T11:48:22Z","Product 5","Pink","XL","Zara","Article2","Ref8","Style5","check3","att3"
"2023-02-14T01:20:02Z","Event ID 1","POS Transaction ID 5","EPC 4","Site 12","READ POINT 2","2023-04-06T12:02:25Z","Product 5","White","L","Zara","Article3","Ref4","Style6","check1","att2"
"2023-01-11T16:13:22Z","Event ID 7","POS Transaction ID 1","EPC 2","Site 15","READ POINT 1","2022-07-22T17:25:56Z","Product 4","White","XL","Madame","Article5","Ref4","Style6","check2","atts"
"2023-01-17T08:01:15Z","Event ID 8","POS Transaction ID 3","EPC 1","Site 11","READ POINT 5","2022-12-30T20:44:12Z","Product 1","Green","L","Zara","Article2","Ref5","Style8","check2","att2"
"2023-05-12T14:38:28Z","Event ID 8","POS Transaction ID 5","EPC 4","Site 13","READ POINT 4","2022-08-18T08:39:33Z","Product 3","Pink","XS","Bata","Artical4","Ref4","Style3","check2","att2"
"2022-08-04T14:02:39Z","Event ID 8","POS Transaction ID 3","EPC 1","Site 11","READ POINT 5","2023-02-09T16:31:18Z","Product 1","Pink","M","Zara","Article1","Ref4","Style4","check2","atts"
"2022-06-12T08:35:10Z","Event ID 6","POS Transaction ID 4","EPC 5","Site 14","READ POINT 5","2023-05-07T02:02:06Z","Product 4","Pink","XXXL","Puma","Article8","Ref6","Style3","check2","att3"
"2022-10-19T04:49:46Z","Event ID 4","POS Transaction ID 4","EPC 5","Site 14","READ POINT 1","2022-08-17T06:42:59Z","Product 2","Blue","XXXL","Adidas","Article6","Ref7","Style4","check2","att3"
"2021-12-21T21:12:52Z","Event ID 4","POS Transaction ID 1","EPC 4","Site 14","READ POINT 2","2023-01-19T19:03:30Z","Product 3","Red","XXL","Nike","Article2","Ref8","Style3","check2","atts"
"2022-05-25T06:48:22Z","Event ID 4","POS Transaction ID 5","EPC 3","Site 10","READ POINT 1","2022-12-11T06:42:33Z","Product 2","Blue","XS","Lee Cooper","Article5","Ref1","Style8","check2","att4"
"2021-06-09T06:35:28Z","Event ID 6","POS Transaction ID 5","EPC 5","Site 12","READ POINT 4","2023-01-03T04:44:51Z","Product 2","Red","L","Puma","Article8","Ref5","Style3","check3","att2"
"2020-12-16T07:38:07Z","Event ID 4","POS Transaction ID 4","EPC 4","Site 13","READ POINT 3","2023-01-12T01:49:18Z","Product 3","Black","XXXL","Zara","Article1","Ref2","Style1","check2","att2"
"2020-10-04T21:17:56Z","Event ID 8","POS Transaction ID 6","EPC 2","Site 11","READ POINT 1","2023-06-08T10:43:47Z","Product 2","Green","XXS","Nike","Article8","Ref8","Style2","check1","att4"
"2023-01-26T06:11:47Z","Event ID 5","POS Transaction ID 4","EPC 2","Site 13","READ POINT 2","2022-07-12T07:02:46Z","Product 4","Blue","M","Bata","Article8","Ref3","Style1","check3","atts"
"2023-05-13T11:11:33Z","Event ID 8","POS Transaction ID 4","EPC 4","Site 10","READ POINT 1","2022-11-01T07:37:55Z","Product 3","White","XS","Madame","Artical4","Ref2","Style2","check2","att2"
"2021-10-17T14:18:50Z","Event ID 3","POS Transaction ID 6","EPC 5","Site 13","READ POINT 4","2023-06-19T21:40:48Z","Product 4","Green","XL","Bata","Article3","Ref7","Style7","check1","att2"
"2021-08-23T16:25:37Z","Event ID 9","POS Transaction ID 6","EPC 2","Site 13","READ POINT 2","2023-06-25T21:32:14Z","Product 3","Orange","XL","Zara","Artical4","Ref8","Style2","check1","att3"
"2020-12-20T09:34:46Z","Event ID 5","POS Transaction ID 1","EPC 4","Site 10","READ POINT 4","2022-08-23T17:09:20Z","Product 5","Yellow","XXS","Adidas","Article6","Ref1","Style5","check1","att2"
"2022-03-10T02:45:34Z","Event ID 8","POS Transaction ID 1","EPC 2","Site 10","READ POINT 1","2022-07-16T16:44:00Z","Product 2","Blue","XL","Zara","Article3","Ref3","Style3","check3","atts"
"2020-07-08T12:31:28Z","Event ID 7","POS Transaction ID 1","EPC 5","Site 11","READ POINT 4","2022-10-28T21:25:36Z","Product 1","Yellow","XS","Bata","Article6","Ref1","Style4","check1","atts"
"2022-01-15T03:22:49Z","Event ID 3","POS Transaction ID 4","EPC 4","Site 13","READ POINT 2","2023-02-23T17:28:25Z","Product 4","Red","XXL","Puma","Article1","Ref5","Style8","check2","att2"
"2021-08-15T11:07:39Z","Event ID 6","POS Transaction ID 6","EPC 2","Site 10","READ POINT 5","2022-07-24T14:24:40Z","Product 4","Black","XL","Adidas","Article6","Ref4","Style5","check1","att2"
"2021-07-30T19:52:00Z","Event ID 8","POS Transaction ID 4","EPC 1","Site 12","READ POINT 5","2022-11-14T02:59:37Z","Product 2","Pink","XXL","Puma","Article6","Ref4","Style6","check1","att2"
"2023-03-18T12:03:44Z","Event ID 2","POS Transaction ID 6","EPC 3","Site 10","READ POINT 3","2022-10-01T15:58:52Z","Product 4","Green","XS","Lee Cooper","Article8","Ref3","Style7","check1","att4"
"2020-12-04T15:37:09Z","Event ID 1","POS Transaction ID 6","EPC 4","Site 13","READ POINT 2","2023-06-25T11:12:40Z","Product 4","Pink","S","Puma","Article3","Ref8","Style5","check3","att4"
"2022-01-05T16:21:50Z","Event ID 3","POS Transaction ID 5","EPC 4","Site 15","READ POINT 2","2023-04-24T11:29:45Z","Product 2","Red","XL","Madame","Article5","Ref1","Style5","check3","atts"
"2021-06-16T08:59:36Z","Event ID 5","POS Transaction ID 5","EPC 2","Site 12","READ POINT 4","2022-11-10T18:23:19Z","Product 3","Black","XS","Madame","Article3","Ref7","Style1","check3","att3"
"2021-08-04T09:14:09Z","Event ID 1","POS Transaction ID 6","EPC 5","Site 13","READ POINT 1","2022-12-28T06:08:21Z","Product 4","Orange","XXXL","Lee Cooper","Article2","Ref5","Style1","check1","att2"
"2021-09-25T05:33:59Z","Event ID 6","POS Transaction ID 5","EPC 4","Site 14","READ POINT 5","2023-05-15T09:02:48Z","Product 3","Pink","XS","Lee Cooper","Article8","Ref3","Style5","check1","att4"
"2020-07-26T23:01:17Z","Event ID 3","POS Transaction ID 6","EPC 2","Site 14","READ POINT 4","2022-08-16T01:57:00Z","Product 5","Black","XL","Lee Cooper","Article1","Ref1","Style3","check2","att2"
"2020-09-24T03:56:31Z","Event ID 1","POS Transaction ID 4","EPC 5","Site 13","READ POINT 5","2023-02-07T06:24:18Z","Product 1","Green","XXXL","Nike","Article7","Ref3","Style6","check1","att2"
"2022-07-09T10:23:01Z","Event ID 3","POS Transaction ID 6","EPC 3","Site 15","READ POINT 3","2023-02-23T03:34:16Z","Product 5","White","XXXL","Puma","Article3","Ref2","Style5","check3","att4"
"2021-07-12T23:50:16Z","Event ID 5","POS Transaction ID 1","EPC 4","Site 14","READ POINT 4","2022-10-10T22:36:31Z","Product 2","Green","M","Bata","Article8","Ref1","Style7","check1","att3"
"2022-07-20T21:35:34Z","Event ID 2","POS Transaction ID 6","EPC 3","Site 12","READ POINT 5","2023-03-19T02:06:35Z","Product 5","Pink","M","Adidas","Article1","Ref2","Style7","check1","att4"
"2020-07-10T23:42:44Z","Event ID 6","POS Transaction ID 2","EPC 4","Site 11","READ POINT 5","2022-09-30T11:42:01Z","Product 5","Yellow","XXXL","Lee Cooper","Article7","Ref3","Style8","check3","atts"
"2020-06-29T05:26:45Z","Event ID 6","POS Transaction ID 5","EPC 5","Site 13","READ POINT 1","2022-11-13T23:55:14Z","Product 4","White","XXXL","Nike","Article6","Ref7","Style1","check2","att3"
"2021-12-22T19:46:44Z","Event ID 9","POS Transaction ID 2","EPC 1","Site 12","READ POINT 4","2023-06-15T14:43:10Z","Product 3","Blue","XS","Puma","Article5","Ref8","Style4","check2","att4"
"2020-08-27T05:41:11Z","Event ID 6","POS Transaction ID 5","EPC 3","Site 15","READ POINT 1","2022-06-29T05:52:42Z","Product 3","Red","L","Puma","Article1","Ref4","Style7","check1","att4"
"2022-05-15T17:05:57Z","Event ID 8","POS Transaction ID 3","EPC 1","Site 10","READ POINT 1","2023-04-23T03:51:27Z","Product 2","Orange","S","Lee Cooper","Article6","Ref3","Style8","check1","att4"
"2020-07-15T01:07:37Z","Event ID 6","POS Transaction ID 2","EPC 5","Site 13","READ POINT 5","2022-10-28T11:29:03Z","Product 4","Orange","M","Madame","Article7","Ref3","Style1","check2","atts"
"2020-08-18T15:15:24Z","Event ID 8","POS Transaction ID 5","EPC 4","Site 12","READ POINT 4","2022-07-02T09:04:10Z","Product 1","Red","XL","Puma","Article5","Ref8","Style2","check1","att3"
"2021-04-08T19:58:25Z","Event ID 2","POS Transaction ID 3","EPC 3","Site 11","READ POINT 5","2022-09-07T04:04:45Z","Product 2","Yellow","XXL","Lee Cooper","Article1","Ref2","Style3","check2","att3"
"2021-02-06T07:14:53Z","Event ID 3","POS Transaction ID 5","EPC 1","Site 15","READ POINT 4","2023-05-21T13:51:15Z","Product 2","Orange","S","Bata","Article7","Ref5","Style5","check1","att4"
"2021-01-04T15:37:41Z","Event ID 4","POS Transaction ID 4","EPC 4","Site 15","READ POINT 5","2023-02-20T06:26:24Z","Product 5","Orange","L","Madame","Article6","Ref8","Style6","check1","att3"
"2020-07-16T11:00:30Z","Event ID 1","POS Transaction ID 3","EPC 2","Site 11","READ POINT 4","2022-12-18T19:33:37Z","Product 1","Green","M","Lee Cooper","Article7","Ref3","Style3","check2","atts"
"2021-04-25T14:00:11Z","Event ID 7","POS Transaction ID 6","EPC 4","Site 14","READ POINT 5","2023-02-01T00:39:40Z","Product 2","Black","XS","Bata","Article1","Ref6","Style1","check1","att4"
"2020-12-03T10:42:11Z","Event ID 7","POS Transaction ID 4","EPC 1","Site 14","READ POINT 3","2022-10-02T12:01:20Z","Product 2","Blue","S","Nike","Article1","Ref8","Style4","check2","att3"
"2022-10-02T00:25:46Z","Event ID 5","POS Transaction ID 4","EPC 5","Site 13","READ POINT 3","2023-05-28T08:11:37Z","Product 4","Red","S","Lee Cooper","Article7","Ref8","Style7","check1","att2"
"2023-05-01T22:11:34Z","Event ID 5","POS Transaction ID 6","EPC 3","Site 10","READ POINT 4","2023-04-17T05:00:05Z","Product 1","Black","XS","Nike","Artical4","Ref7","Style6","check2","att3"
"2021-08-10T06:14:30Z","Event ID 1","POS Transaction ID 1","EPC 3","Site 10","READ POINT 3","2022-07-17T19:22:35Z","Product 4","Red","XXS","Lee Cooper","Article3","Ref8","Style4","check1","att4"
"2021-09-27T18:01:26Z","Event ID 9","POS Transaction ID 4","EPC 1","Site 15","READ POINT 4","2022-10-03T02:31:55Z","Product 3","Green","M","Madame","Article8","Ref6","Style5","check2","att4"
"2022-03-27T18:19:50Z","Event ID 3","POS Transaction ID 4","EPC 1","Site 12","READ POINT 1","2022-07-11T23:45:05Z","Product 5","White","L","Puma","Article3","Ref8","Style8","check3","att4"
"2020-09-19T07:37:12Z","Event ID 4","POS Transaction ID 4","EPC 5","Site 14","READ POINT 3","2023-03-08T01:44:30Z","Product 3","White","XXXL","Bata","Article1","Ref5","Style7","check1","att2"
"2023-01-23T03:04:30Z","Event ID 2","POS Transaction ID 3","EPC 1","Site 12","READ POINT 5","2023-02-25T22:54:08Z","Product 1","White","XXS","Nike","Article3","Ref3","Style8","check2","att4"
"2020-12-12T08:59:34Z","Event ID 6","POS Transaction ID 4","EPC 1","Site 12","READ POINT 1","2023-05-29T07:39:25Z","Product 4","Black","XXXL","Adidas","Article1","Ref8","Style8","check2","att2"
"2023-02-07T15:02:34Z","Event ID 9","POS Transaction ID 6","EPC 1","Site 13","READ POINT 4","2022-10-13T01:34:32Z","Product 1","Black","XXS","Madame","Article8","Ref4","Style3","check3","atts"
"2021-12-08T03:48:47Z","Event ID 6","POS Transaction ID 3","EPC 4","Site 11","READ POINT 1","2022-09-25T22:02:22Z","Product 2","Red","XS","Lee Cooper","Article1","Ref1","Style3","check2","att2"
"2022-09-09T19:31:14Z","Event ID 9","POS Transaction ID 4","EPC 3","Site 11","READ POINT 3","2023-04-08T02:22:58Z","Product 3","Yellow","M","Puma","Article8","Ref5","Style3","check3","att3"
"2023-04-13T13:47:25Z","Event ID 7","POS Transaction ID 1","EPC 4","Site 12","READ POINT 2","2022-09-27T22:19:18Z","Product 5","Blue","XXS","Madame","Article2","Ref4","Style2","check2","att3"
"2020-11-04T09:08:56Z","Event ID 4","POS Transaction ID 5","EPC 4","Site 13","READ POINT 2","2022-08-14T21:09:34Z","Product 5","Pink","S","Lee Cooper","Article7","Ref4","Style2","check3","att2"
"2020-07-31T13:08:27Z","Event ID 6","POS Transaction ID 4","EPC 3","Site 15","READ POINT 5","2023-01-16T19:22:59Z","Product 2","Yellow","M","Puma","Article5","Ref5","Style3","check2","att3"
"2022-08-24T07:28:41Z","Event ID 8","POS Transaction ID 3","EPC 2","Site 11","READ POINT 3","2022-09-24T02:46:12Z","Product 1","Pink","L","Madame","Artical4","Ref3","Style6","check1","att4"
"2023-04-16T18:18:18Z","Event ID 1","POS Transaction ID 3","EPC 3","Site 11","READ POINT 1","2022-07-14T19:18:50Z","Product 2","Orange","L","Lee Cooper","Artical4","Ref7","Style7","check1","att2"
"2021-04-03T01:44:03Z","Event ID 2","POS Transaction ID 1","EPC 3","Site 11","READ POINT 3","2023-03-20T10:14:13Z","Product 2","Green","XXS","Nike","Article6","Ref6","Style7","check2","att2"
"2020-11-03T09:39:39Z","Event ID 8","POS Transaction ID 6","EPC 5","Site 10","READ POINT 1","2023-06-08T03:54:53Z","Product 3","Red","XXS","Puma","Article3","Ref6","Style5","check3","att2"
"2022-11-13T01:20:15Z","Event ID 5","POS Transaction ID 4","EPC 2","Site 15","READ POINT 5","2022-08-10T22:31:26Z","Product 4","Red","L","Nike","Article6","Ref8","Style5","check3","att4"
"2021-10-27T20:01:49Z","Event ID 4","POS Transaction ID 1","EPC 1","Site 14","READ POINT 1","2022-12-19T11:27:14Z","Product 5","Red","XXS","Puma","Article5","Ref8","Style6","check2","att4"
"2022-12-28T20:24:08Z","Event ID 9","POS Transaction ID 6","EPC 2","Site 14","READ POINT 4","2023-05-11T18:52:51Z","Product 1","Red","XL","Madame","Article5","Ref7","Style7","check1","att3"
"2022-03-07T02:00:33Z","Event ID 4","POS Transaction ID 2","EPC 3","Site 15","READ POINT 1","2023-04-29T07:47:11Z","Product 2","Yellow","L","Bata","Article8","Ref1","Style4","check2","atts"
"2021-03-05T22:38:00Z","Event ID 1","POS Transaction ID 1","EPC 1","Site 13","READ POINT 2","2022-09-14T08:50:51Z","Product 2","Red","M","Zara","Article3","Ref7","Style7","check1","att2"
"2021-09-11T23:47:09Z","Event ID 5","POS Transaction ID 2","EPC 3","Site 10","READ POINT 3","2023-02-06T08:28:41Z","Product 1","Pink","XXXL","Bata","Artical4","Ref1","Style6","check1","atts"
"2020-12-11T09:30:09Z","Event ID 4","POS Transaction ID 3","EPC 3","Site 12","READ POINT 1","2023-06-17T07:40:53Z","Product 4","Black","S","Zara","Article3","Ref6","Style1","check1","atts"
"2020-11-22T08:45:26Z","Event ID 3","POS Transaction ID 1","EPC 2","Site 13","READ POINT 4","2022-09-13T11:46:18Z","Product 3","Pink","XS","Lee Cooper","Article6","Ref4","Style1","check3","atts"
"2023-02-25T10:42:09Z","Event ID 4","POS Transaction ID 3","EPC 4","Site 12","READ POINT 4","2023-01-18T11:31:34Z","Product 3","Black","XXXL","Lee Cooper","Article7","Ref8","Style1","check2","att4"
"2022-06-30T12:33:54Z","Event ID 2","POS Transaction ID 6","EPC 4","Site 10","READ POINT 4","2022-06-08T07:30:16Z","Product 5","Pink","L","Adidas","Article2","Ref6","Style6","check2","atts"
"2021-04-15T05:10:20Z","Event ID 7","POS Transaction ID 3","EPC 2","Site 14","READ POINT 2","2023-05-20T11:30:11Z","Product 2","Pink","M","Nike","Article1","Ref7","Style1","check3","att4"
"2020-09-23T13:27:35Z","Event ID 8","POS Transaction ID 1","EPC 4","Site 14","READ POINT 3","2023-06-21T14:43:49Z","Product 5","Green","S","Lee Cooper","Article2","Ref3","Style4","check3","atts"
"2021-07-15T08:28:57Z","Event ID 3","POS Transaction ID 2","EPC 1","Site 14","READ POINT 4","2023-03-09T18:30:12Z","Product 5","Yellow","XXL","Madame","Article5","Ref8","Style8","check3","att4"
"2022-07-27T03:50:22Z","Event ID 8","POS Transaction ID 4","EPC 2","Site 11","READ POINT 4","2022-08-08T16:31:44Z","Product 3","Yellow","S","Nike","Article6","Ref3","Style5","check3","atts"
"2021-04-29T02:26:55Z","Event ID 5","POS Transaction ID 5","EPC 1","Site 13","READ POINT 1","2023-06-11T00:45:09Z","Product 5","Pink","XS","Madame","Article3","Ref3","Style4","check1","att4"
"2021-03-01T20:22:44Z","Event ID 4","POS Transaction ID 6","EPC 1","Site 10","READ POINT 2","2023-05-31T02:33:18Z","Product 3","Black","M","Nike","Article6","Ref3","Style4","check1","att4"
"2022-04-30T06:11:09Z","Event ID 4","POS Transaction ID 4","EPC 3","Site 11","READ POINT 4","2022-07-10T04:18:27Z","Product 2","Green","XS","Madame","Article7","Ref8","Style4","check3","att2"
"2023-03-23T14:06:55Z","Event ID 3","POS Transaction ID 5","EPC 4","Site 14","READ POINT 4","2022-06-23T03:40:44Z","Product 2","Orange","XS","Madame","Article6","Ref7","Style4","check3","atts"
"2022-07-09T03:53:05Z","Event ID 7","POS Transaction ID 3","EPC 5","Site 10","READ POINT 1","2023-04-17T20:50:51Z","Product 5","Red","S","Adidas","Article5","Ref4","Style2","check1","atts"
