"Event Time","Event ID","EPC","Site Code","Exit Door ID","Last Prior Read","Last Read Time","Status","Video URL","Product Code","Color","Size","Manuf","Article","Style","Ref Number"
"2022-10-19T21:36:15Z","Event ID 6","EPC 2","Site 13","Exit Door ID 3","Last Prior Read 3","2022-06-03T12:17:47Z","Omni Sale","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 2","Black","XXS","Zara","Artical4","Style4","Ref5"
"2020-06-19T09:31:30Z","Event ID 4","EPC 1","Site 10","Exit Door ID 4","Last Prior Read 5","2023-01-08T12:22:33Z","Organized Crime","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 3","Blue","XL","Nike","Article5","Style1","Ref4"
"2022-11-02T18:47:37Z","Event ID 3","EPC 1","Site 11","Exit Door ID 2","","2022-06-01T18:38:17Z","Organized Crime","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 1","Pink","S","Adidas","Article2","Style2","Ref1"
"2022-04-10T16:20:41Z","Event ID 8","EPC 1","Site 14","Exit Door ID 1","Last Prior Read 7","2022-06-24T19:25:06Z","Omni Sale","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 5","Green","XL","Bata","Article6","Style1","Ref3"
"2020-12-25T00:10:10Z","Event ID 3","EPC 4","Site 13","Exit Door ID 5","Last Prior Read 2","2022-10-08T13:30:33Z","Not a loss Event","","Product 5","White","XXL","Lee Cooper","Article7","Style5","Ref3"
"2020-06-01T14:04:47Z","Event ID 2","EPC 4","Site 14","Exit Door ID 2","","2022-12-14T02:35:17Z","Omni Sale","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 1","Black","S","Zara","Article8","Style2","Ref1"
"2020-08-27T00:10:45Z","Event ID 7","EPC 1","Site 13","Exit Door ID 3","","2022-11-19T14:46:20Z","Omni Sale","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 5","Black","L","Madame","Article5","Style8","Ref2"
"2021-02-05T16:18:32Z","Event ID 5","EPC 2","Site 13","Exit Door ID 5","","2023-04-04T23:04:18Z","Mixed","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 3","Orange","M","Madame","Article7","Style7","Ref2"
"2022-03-11T04:04:09Z","Event ID 6","EPC 3","Site 14","Exit Door ID 5","","2022-07-02T23:51:30Z","Omni Sale","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 1","Green","XXS","Zara","Article8","Style4","Ref5"
"2022-03-31T21:15:22Z","Event ID 1","EPC 5","Site 10","Exit Door ID 1","Last Prior Read 1","2022-07-18T00:10:16Z","Not a loss Event","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 1","Blue","M","Bata","Article6","Style2","Ref2"
"2022-10-31T08:17:44Z","Event ID 4","EPC 1","Site 15","Exit Door ID 3","Last Prior Read 7","2022-10-31T13:13:33Z","Transfer","","Product 4","Orange","XXS","Nike","Article3","Style8","Ref8"
"2022-12-10T06:08:02Z","Event ID 8","EPC 4","Site 10","Exit Door ID 4","Last Prior Read 3","2022-06-03T14:28:12Z","Mixed","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 4","Orange","XXS","Nike","Article2","Style4","Ref6"
"2022-08-20T10:20:40Z","Event ID 7","EPC 3","Site 11","Exit Door ID 1","","2022-07-13T22:51:30Z","Mixed","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 3","Red","XXS","Nike","Article5","Style2","Ref1"
"2022-07-31T09:15:53Z","Event ID 5","EPC 3","Site 12","Exit Door ID 2","Last Prior Read 7","2022-06-08T21:50:41Z","","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 5","White","XL","Zara","Article7","Style7","Ref1"
"2022-08-14T13:00:36Z","Event ID 6","EPC 2","Site 15","Exit Door ID 4","Last Prior Read 6","2022-06-27T00:06:56Z","Omni Sale","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 1","Black","L","Zara","Artical4","Style8","Ref3"
"2020-11-21T11:14:33Z","Event ID 7","EPC 5","Site 13","Exit Door ID 4","Last Prior Read 5","2022-07-12T08:15:52Z","Others","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 5","Orange","S","Zara","Article3","Style1","Ref2"
"2021-08-27T11:32:32Z","Event ID 3","EPC 3","Site 10","Exit Door ID 3","Last Prior Read 3","2022-09-16T09:24:35Z","Employee","","Product 4","White","XXXL","Bata","Artical4","Style8","Ref4"
"2022-04-20T21:42:19Z","Event ID 9","EPC 2","Site 14","Exit Door ID 4","Last Prior Read 1","2022-09-03T17:06:43Z","Organized Crime","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 4","Green","M","Zara","Article1","Style1","Ref1"
"2023-01-31T01:38:53Z","Event ID 8","EPC 3","Site 11","Exit Door ID 2","Last Prior Read 1","2022-10-21T08:51:17Z","","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 2","White","XS","Nike","Article1","Style2","Ref7"
"2022-04-05T21:45:55Z","Event ID 8","EPC 2","Site 14","Exit Door ID 4","Last Prior Read 3","2022-10-26T02:02:12Z","Not a loss Event","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 1","Blue","S","Nike","Article2","Style6","Ref3"
"2022-12-17T09:30:14Z","Event ID 3","EPC 3","Site 13","Exit Door ID 2","Last Prior Read 1","2023-01-31T16:36:20Z","Employee","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 5","Yellow","XXS","Madame","Article2","Style1","Ref4"
"2021-03-26T08:24:46Z","Event ID 8","EPC 2","Site 11","Exit Door ID 5","Last Prior Read 1","2023-06-11T08:33:10Z","Omni Sale","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 4","Green","XXS","Zara","Artical4","Style2","Ref2"
"2023-05-07T11:41:27Z","Event ID 3","EPC 4","Site 14","Exit Door ID 2","","2023-05-07T18:58:56Z","Transfer","","Product 4","Blue","XS","Madame","Article3","Style7","Ref1"
"2022-08-13T19:48:41Z","Event ID 7","EPC 3","Site 10","Exit Door ID 4","Last Prior Read 4","2023-05-14T20:04:23Z","Transfer","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 1","Orange","XS","Lee Cooper","Article8","Style4","Ref4"
"2020-06-26T00:30:52Z","Event ID 7","EPC 1","Site 11","Exit Door ID 2","Last Prior Read 5","2023-05-16T19:00:34Z","Organized Crime","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 2","Black","XS","Puma","Article3","Style5","Ref8"
"2023-02-07T18:55:50Z","Event ID 8","EPC 3","Site 12","Exit Door ID 3","Last Prior Read 3","2023-03-04T10:43:40Z","Others","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 4","Green","L","Lee Cooper","Article1","Style4","Ref7"
"2023-01-24T20:25:09Z","Event ID 8","EPC 5","Site 12","Exit Door ID 2","Last Prior Read 2","2022-09-23T15:09:18Z","Omni Sale","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 4","Red","M","Nike","Article6","Style5","Ref2"
"2021-06-10T11:07:54Z","Event ID 3","EPC 4","Site 11","Exit Door ID 5","","2022-10-09T13:20:43Z","External Theft","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 4","Yellow","M","Nike","Article2","Style2","Ref1"
"2022-06-20T14:54:30Z","Event ID 1","EPC 4","Site 11","Exit Door ID 1","","2023-05-11T22:50:13Z","Mixed","","Product 3","Yellow","XXL","Zara","Article2","Style4","Ref7"
"2020-08-18T19:53:52Z","Event ID 9","EPC 2","Site 11","Exit Door ID 3","","2022-10-08T01:46:10Z","Omni Sale","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 3","White","S","Madame","Article2","Style3","Ref3"
"2022-12-08T01:45:50Z","Event ID 3","EPC 3","Site 13","Exit Door ID 3","Last Prior Read 6","2022-07-13T16:46:37Z","External Theft","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 3","Black","L","Adidas","Article3","Style4","Ref6"
"2022-12-21T11:07:20Z","Event ID 1","EPC 1","Site 15","Exit Door ID 2","Last Prior Read 6","2022-12-20T02:09:58Z","","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 2","Pink","XXXL","Lee Cooper","Article5","Style3","Ref8"
"2022-06-28T15:37:42Z","Event ID 5","EPC 2","Site 11","Exit Door ID 4","Last Prior Read 1","2022-11-10T04:42:02Z","Transfer","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 2","Orange","XXXL","Lee Cooper","Article3","Style6","Ref4"
"2022-11-05T00:53:09Z","Event ID 1","EPC 4","Site 15","Exit Door ID 5","Last Prior Read 3","2022-11-15T16:14:44Z","Others","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 5","Red","XL","Lee Cooper","Article8","Style2","Ref7"
"2022-05-21T09:33:52Z","Event ID 1","EPC 4","Site 13","Exit Door ID 3","Last Prior Read 6","2023-02-10T19:53:52Z","Omni Sale","","Product 2","Blue","XXL","Puma","Article8","Style6","Ref3"
"2022-06-16T23:27:34Z","Event ID 2","EPC 4","Site 14","Exit Door ID 1","Last Prior Read 7","2023-02-14T19:00:31Z","Others","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 2","Green","M","Zara","Article5","Style8","Ref7"
"2023-05-12T12:28:39Z","Event ID 6","EPC 4","Site 11","Exit Door ID 2","","2023-06-17T01:15:48Z","Employee","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 2","Orange","XXL","Bata","Article5","Style7","Ref1"
"2020-06-14T12:00:04Z","Event ID 1","EPC 1","Site 15","Exit Door ID 5","","2023-05-21T05:52:11Z","External Theft","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 1","Black","XS","Lee Cooper","Article2","Style4","Ref8"
"2022-09-27T15:30:59Z","Event ID 1","EPC 4","Site 15","Exit Door ID 1","","2022-09-05T17:08:03Z","Not a loss Event","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 2","Red","XL","Puma","Article6","Style1","Ref7"
"2021-02-28T04:13:34Z","Event ID 2","EPC 4","Site 10","Exit Door ID 4","","2022-08-22T13:09:37Z","Not a loss Event","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 4","Pink","XXL","Adidas","Article5","Style8","Ref6"
"2021-01-19T12:50:46Z","Event ID 2","EPC 3","Site 15","Exit Door ID 5","Last Prior Read 3","2023-01-31T09:32:04Z","Others","","Product 5","Orange","S","Nike","Article2","Style3","Ref8"
"2021-11-22T00:26:43Z","Event ID 4","EPC 5","Site 13","Exit Door ID 2","Last Prior Read 4","2023-03-07T00:08:35Z","External Theft","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 1","Red","XXS","Nike","Article8","Style4","Ref6"
"2023-03-28T05:30:28Z","Event ID 5","EPC 2","Site 10","Exit Door ID 1","Last Prior Read 6","2023-02-23T15:13:47Z","External Theft","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 3","Yellow","L","Adidas","Article7","Style7","Ref4"
"2020-09-04T02:31:28Z","Event ID 3","EPC 5","Site 10","Exit Door ID 1","","2023-03-07T23:10:27Z","","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 3","Yellow","XXXL","Adidas","Article8","Style3","Ref6"
"2020-11-25T00:30:14Z","Event ID 5","EPC 3","Site 13","Exit Door ID 5","Last Prior Read 6","2022-09-22T21:07:44Z","Employee","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 2","Green","M","Nike","Article2","Style1","Ref2"
"2021-02-10T01:22:42Z","Event ID 5","EPC 3","Site 11","Exit Door ID 1","Last Prior Read 5","2023-03-16T16:06:17Z","","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 1","Red","S","Nike","Article1","Style8","Ref2"
"2020-06-02T11:17:50Z","Event ID 7","EPC 2","Site 12","Exit Door ID 2","","2022-07-28T21:09:34Z","Transfer","","Product 3","Black","XXXL","Lee Cooper","Artical4","Style2","Ref8"
"2022-09-26T22:05:02Z","Event ID 1","EPC 5","Site 11","Exit Door ID 1","","2023-05-30T13:25:24Z","Employee","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 4","Orange","XXS","Zara","Article7","Style2","Ref3"
"2021-11-19T21:13:52Z","Event ID 2","EPC 5","Site 13","Exit Door ID 3","Last Prior Read 7","2022-06-01T08:49:10Z","","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 4","Green","XS","Nike","Artical4","Style6","Ref1"
"2021-05-03T00:24:21Z","Event ID 5","EPC 5","Site 14","Exit Door ID 5","Last Prior Read 1","2022-10-09T12:06:45Z","External Theft","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 5","Blue","S","Puma","Article2","Style8","Ref6"
"2023-02-23T14:27:44Z","Event ID 4","EPC 4","Site 13","Exit Door ID 3","Last Prior Read 4","2022-08-14T19:27:44Z","Organized Crime","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 2","Black","M","Madame","Artical4","Style6","Ref3"
"2021-09-23T10:25:58Z","Event ID 8","EPC 2","Site 12","Exit Door ID 2","Last Prior Read 3","2022-06-24T11:40:38Z","External Theft","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 5","Pink","S","Lee Cooper","Artical4","Style7","Ref2"
"2021-01-18T03:35:58Z","Event ID 9","EPC 5","Site 15","Exit Door ID 1","Last Prior Read 4","2022-12-15T05:23:17Z","Others","","Product 2","Pink","S","Madame","Article1","Style7","Ref4"
"2022-02-23T19:43:25Z","Event ID 2","EPC 5","Site 12","Exit Door ID 5","","2022-06-11T03:29:59Z","","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 4","Blue","XS","Zara","Artical4","Style2","Ref8"
"2021-09-22T05:49:36Z","Event ID 3","EPC 3","Site 12","Exit Door ID 4","Last Prior Read 1","2023-05-04T22:49:18Z","Employee","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 5","Orange","M","Puma","Article6","Style7","Ref7"
"2022-02-12T05:55:26Z","Event ID 1","EPC 4","Site 10","Exit Door ID 2","Last Prior Read 1","2022-12-27T21:46:23Z","Not a loss Event","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 4","Orange","XXXL","Adidas","Article6","Style1","Ref5"
"2021-02-28T22:58:29Z","Event ID 4","EPC 3","Site 12","Exit Door ID 5","Last Prior Read 7","2023-06-05T13:58:32Z","","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 4","Pink","XXL","Bata","Article1","Style4","Ref8"
"2021-08-28T06:55:14Z","Event ID 9","EPC 3","Site 10","Exit Door ID 2","Last Prior Read 4","2023-04-27T04:04:42Z","Omni Sale","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 4","Blue","XS","Adidas","Article7","Style3","Ref6"
"2020-06-09T10:41:40Z","Event ID 8","EPC 2","Site 10","Exit Door ID 2","Last Prior Read 4","2022-08-20T14:34:35Z","Others","","Product 4","Yellow","XXXL","Bata","Article2","Style1","Ref6"
"2020-11-21T04:50:41Z","Event ID 9","EPC 1","Site 10","Exit Door ID 2","","2023-03-09T02:08:07Z","External Theft","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 1","Blue","XXS","Madame","Article1","Style5","Ref5"
"2020-10-18T19:25:03Z","Event ID 1","EPC 4","Site 12","Exit Door ID 1","Last Prior Read 3","2023-02-10T09:26:28Z","Not a loss Event","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 1","Blue","XXL","Lee Cooper","Article8","Style1","Ref3"
"2021-03-25T05:10:18Z","Event ID 3","EPC 2","Site 11","Exit Door ID 5","","2023-04-16T05:26:53Z","Organized Crime","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 5","White","L","Puma","Article1","Style5","Ref6"
"2020-07-13T14:33:14Z","Event ID 9","EPC 1","Site 14","Exit Door ID 2","Last Prior Read 5","2023-02-27T14:05:23Z","Organized Crime","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 3","Black","XL","Bata","Article6","Style2","Ref4"
"2023-05-19T22:51:27Z","Event ID 8","EPC 3","Site 13","Exit Door ID 1","","2023-06-14T04:55:02Z","External Theft","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 3","Black","M","Adidas","Article1","Style8","Ref8"
"2022-05-20T20:31:58Z","Event ID 1","EPC 4","Site 10","Exit Door ID 2","Last Prior Read 5","2023-03-06T19:00:54Z","Employee","","Product 1","Orange","XXS","Nike","Article7","Style1","Ref2"
"2021-12-05T14:38:04Z","Event ID 3","EPC 4","Site 14","Exit Door ID 1","","2022-07-19T02:35:07Z","Transfer","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 1","Green","XXS","Lee Cooper","Article5","Style7","Ref5"
"2022-11-21T15:36:41Z","Event ID 1","EPC 5","Site 13","Exit Door ID 3","Last Prior Read 4","2022-09-19T17:18:52Z","Not a loss Event","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 2","Black","S","Nike","Article5","Style2","Ref7"
"2022-04-28T04:52:53Z","Event ID 1","EPC 3","Site 13","Exit Door ID 5","Last Prior Read 5","2022-10-28T17:03:24Z","Mixed","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 3","Black","XL","Bata","Article6","Style1","Ref4"
"2020-12-24T10:13:27Z","Event ID 7","EPC 3","Site 14","Exit Door ID 1","Last Prior Read 3","2023-05-07T23:38:33Z","Others","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 5","White","M","Lee Cooper","Article2","Style6","Ref6"
"2021-08-04T12:07:41Z","Event ID 2","EPC 5","Site 11","Exit Door ID 1","Last Prior Read 5","2023-04-28T09:53:58Z","Others","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 4","Yellow","XL","Bata","Article3","Style5","Ref5"
"2020-08-04T10:38:14Z","Event ID 8","EPC 1","Site 15","Exit Door ID 2","","2022-06-13T17:55:28Z","External Theft","","Product 3","White","XXL","Zara","Article8","Style6","Ref2"
"2020-11-23T18:47:35Z","Event ID 2","EPC 4","Site 14","Exit Door ID 3","Last Prior Read 2","2022-11-07T12:27:54Z","Omni Sale","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 1","Red","M","Adidas","Article2","Style6","Ref6"
"2022-11-12T00:09:56Z","Event ID 1","EPC 2","Site 12","Exit Door ID 2","","2023-03-07T04:16:39Z","External Theft","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 1","Blue","XXS","Bata","Article3","Style7","Ref8"
"2021-12-31T20:46:42Z","Event ID 5","EPC 4","Site 11","Exit Door ID 4","Last Prior Read 3","2023-04-27T16:36:21Z","","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 4","Green","XS","Nike","Artical4","Style3","Ref1"
"2022-11-23T13:28:46Z","Event ID 8","EPC 1","Site 15","Exit Door ID 4","Last Prior Read 7","2022-12-02T08:09:39Z","Not a loss Event","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 2","White","XXS","Puma","Article3","Style8","Ref4"
"2020-06-28T09:52:33Z","Event ID 7","EPC 5","Site 14","Exit Door ID 5","Last Prior Read 7","2023-03-03T18:20:24Z","","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 4","Green","XS","Madame","Article1","Style6","Ref7"
"2020-09-20T04:52:20Z","Event ID 2","EPC 2","Site 14","Exit Door ID 3","Last Prior Read 6","2023-04-03T22:22:23Z","Transfer","","Product 2","Red","S","Nike","Artical4","Style2","Ref8"
"2020-10-08T05:16:08Z","Event ID 9","EPC 1","Site 13","Exit Door ID 2","Last Prior Read 7","2023-06-10T11:41:30Z","Others","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 1","Red","M","Nike","Article3","Style2","Ref3"
